monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,Cooking Allowed,Sauna,Gymnasium,Multipurpose hall,Minimart,Internet,Squash Court,Jogging Track,Club house,Washing Machine,Security,Barbeque area,Lift,Air-Cond,Playground,Swimming Pool,Tennis Court,Near KTM/LRT,location_bin
800.0,Rawang,Apartment,3.0,2.0,2.0,850,0,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1300.0,Puchong,Apartment,3.0,1.0,2.0,1068,1,Selangor,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,2
1300.0,Cyberjaya,Apartment,3.0,2.0,2.0,1000,0,Selangor,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
850.0,Subang Jaya,Flat,3.0,0.0,2.0,652,0,Selangor,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
2300.0,Cheras,Condominium,4.0,2.0,2.0,1269,2,Selangor,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3
1500.0,Cheras,Condominium,3.0,1.0,2.0,1078,1,Selangor,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3
1600.0,Cheras,Service Residence,1.0,1.0,1.0,550,2,Selangor,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,3
1200.0,Semenyih,Condominium,3.0,1.0,2.0,900,1,Selangor,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1
1800.0,Seri Kembangan,Apartment,3.0,2.0,2.0,890,2,Selangor,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,2
1000.0,Damansara Damai,Apartment,3.0,1.0,2.0,850,0,Selangor,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,2
1400.0,Cheras,Apartment,3.0,2.0,2.0,1247,1,Selangor,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,3
850.0,Kota Kemuning,Apartment,3.0,1.0,2.0,750,0,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
1000.0,Shah Alam,Apartment,2.0,1.0,1.0,688,0,Selangor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
1300.0,Seri Kembangan,Service Residence,3.0,2.0,2.0,1065,1,Selangor,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2
1500.0,Seri Kembangan,Service Residence,3.0,2.0,2.0,1065,2,Selangor,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2
1200.0,Kajang,Condominium,3.0,2.0,2.0,850,1,Selangor,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,2
2500.0,Setia Alam,Condominium,2.0,1.0,2.0,788,2,Selangor,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,4
2000.0,Setia Alam,Condominium,2.0,1.0,2.0,788,2,Selangor,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,4
1350.0,I-City,Service Residence,2.0,0.0,1.0,586,2,Selangor,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4
1200.0,Kajang,Condominium,2.0,0.0,1.0,590,2,Selangor,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,2
1300.0,Puchong,Service Residence,2.0,2.0,2.0,883,0,Selangor,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,2
1600.0,Kajang,Service Residence,2.0,1.0,2.0,830,2,Selangor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
830.0,Rawang,Apartment,3.0,1.0,2.0,850,0,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1500.0,Puncak Alam,Service Residence,3.0,1.0,2.0,850,1,Selangor,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
800.0,Shah Alam,Flat,3.0,1.0,1.0,676,0,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
800.0,Semenyih,Apartment,3.0,1.0,2.0,830,1,Selangor,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1600.0,Klang,Service Residence,3.0,2.0,2.0,863,2,Selangor,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,3
750.0,Damansara Perdana,Apartment,3.0,0.0,2.0,750,0,Selangor,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3
1800.0,Seri Kembangan,Condominium,2.0,2.0,2.0,800,2,Selangor,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2
750.0,Petaling Jaya,Apartment,3.0,0.0,2.0,660,0,Selangor,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
1250.0,Sepang,Service Residence,2.0,2.0,1.0,559,1,Selangor,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2
1800.0,Selayang,Service Residence,3.0,2.0,2.0,1017,2,Selangor,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,3
850.0,Ampang,Apartment,3.0,1.0,2.0,830,1,Selangor,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3
1200.0,Petaling Jaya,Apartment,3.0,1.0,2.0,800,1,Selangor,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,3
850.0,Semenyih,Service Residence,3.0,2.0,2.0,1050,1,Selangor,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1
1000.0,Setia Alam,Apartment,3.0,2.0,2.0,920,1,Selangor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
950.0,Puchong,Apartment,3.0,1.0,2.0,850,1,Selangor,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,2
1400.0,Ampang,Condominium,3.0,1.0,2.0,908,1,Selangor,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,3
1400.0,Kajang,Condominium,3.0,2.0,2.0,1023,1,Selangor,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2
1000.0,Cyberjaya,Service Residence,1.0,1.0,1.0,450,2,Selangor,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,3
1800.0,Bandar Mahkota Cheras,Condominium,4.0,1.0,2.0,1420,2,Selangor,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,4
800.0,Ampang,Apartment,2.0,1.0,1.0,840,0,Selangor,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3
750.0,Rawang,Apartment,3.0,0.0,2.0,750,1,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700.0,Shah Alam,Condominium,2.0,1.0,1.0,527,2,Selangor,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,3
1350.0,Cheras,Apartment,3.0,2.0,2.0,1066,1,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
500.0,Damansara Damai,Apartment,3.0,1.0,2.0,650,0,Selangor,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,2
1100.0,Cyberjaya,Condominium,1.0,1.0,1.0,463,2,Selangor,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,3
1500.0,Cyberjaya,Condominium,3.0,2.0,2.0,1000,2,Selangor,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,3
1500.0,Cyberjaya,Condominium,3.0,2.0,2.0,1000,2,Selangor,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3
950.0,Petaling Jaya,Apartment,3.0,0.0,2.0,825,0,Selangor,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
1200.0,Cyberjaya,Service Residence,3.0,1.0,2.0,913,1,Selangor,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,3
2000.0,Klang,Service Residence,3.0,1.0,3.0,1067,0,Selangor,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,3
2800.0,Klang,Service Residence,4.0,1.0,3.0,1317,2,Selangor,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,3
2500.0,Kota Damansara,Service Residence,3.0,2.0,2.0,1260,2,Selangor,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,5
1700.0,Shah Alam,Condominium,2.0,1.0,2.0,900,2,Selangor,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,3
1900.0,Klang,Service Residence,3.0,1.0,2.0,1065,0,Selangor,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,3
1199.0,Puchong,Apartment,3.0,1.0,2.0,860,2,Selangor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1199.0,Puchong,Condominium,2.0,1.0,2.0,820,1,Selangor,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2
2000.0,Klang,Condominium,3.0,2.0,2.0,1067,1,Selangor,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,3
1300.0,Kajang,Condominium,3.0,2.0,3.0,1022,1,Selangor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1700.0,Port Klang,Service Residence,3.0,2.0,2.0,1031,1,Selangor,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,4
1500.0,Klang,Service Residence,2.0,1.0,1.0,631,2,Selangor,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,3
1850.0,Selayang,Service Residence,3.0,2.0,2.0,1275,1,Selangor,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,3
1800.0,Shah Alam,Service Residence,3.0,2.0,3.0,1024,1,Selangor,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
2000.0,Klang,Service Residence,3.0,1.0,3.0,1067,1,Selangor,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,3
1250.0,Port Klang,Service Residence,3.0,1.0,2.0,760,1,Selangor,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,4
1450.0,Sepang,Apartment,3.0,1.0,2.0,980,1,Selangor,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,2
1100.0,Puchong,Condominium,3.0,2.0,2.0,980,1,Selangor,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,2
1500.0,Cheras,Service Residence,1.0,1.0,1.0,500,2,Selangor,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,3
2350.0,Shah Alam,Service Residence,2.0,1.0,1.0,608,2,Selangor,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,3
2500.0,Ampang,Service Residence,2.0,2.0,2.0,780,2,Selangor,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,3
1800.0,Klang,Condominium,3.0,0.0,2.0,843,2,Selangor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1300.0,Damansara Perdana,Condominium,1.0,1.0,1.0,505,2,Selangor,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,3
1000.0,Klang,Flat,3.0,0.0,2.0,650,1,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1300.0,Kajang,Condominium,3.0,0.0,2.0,1288,1,Selangor,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,2
750.0,Shah Alam,Apartment,3.0,1.0,2.0,650,0,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1200.0,Puchong,Apartment,3.0,2.0,2.0,900,2,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
700.0,Sepang,Condominium,1.0,1.0,1.0,450,0,Selangor,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,2
500.0,Shah Alam,Apartment,3.0,1.0,2.0,650,0,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1500.0,Seri Kembangan,Service Residence,2.0,2.0,2.0,850,2,Selangor,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2
2300.0,Cheras,Service Residence,4.0,2.0,2.0,1269,2,Selangor,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3
1300.0,Batu Caves,Condominium,3.0,1.0,2.0,1144,2,Selangor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1100.0,Shah Alam,Apartment,3.0,0.0,2.0,850,0,Selangor,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
700.0,Sepang,Condominium,1.0,1.0,1.0,450,0,Selangor,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,2
2000.0,Seri Kembangan,Service Residence,3.0,2.0,2.0,893,1,Selangor,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,2
1250.0,Shah Alam,Service Residence,1.0,1.0,1.0,570,1,Selangor,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,3
1700.0,Cyberjaya,Condominium,2.0,2.0,2.0,800,0,Selangor,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3
1200.0,Cheras,Apartment,3.0,2.0,2.0,1021,1,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
850.0,Balakong,Apartment,3.0,2.0,2.0,752,1,Selangor,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,2
1750.0,Shah Alam,Condominium,3.0,1.0,2.0,1300,2,Selangor,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
1300.0,Cyberjaya,Service Residence,3.0,1.0,2.0,1000,2,Selangor,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,3
1600.0,Kajang,Service Residence,2.0,0.0,2.0,856,2,Selangor,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
1250.0,Sepang,Service Residence,2.0,2.0,1.0,559,1,Selangor,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2
1900.0,Puchong,Condominium,3.0,2.0,2.0,1055,2,Selangor,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2
1200.0,Cyberjaya,Condominium,1.0,1.0,1.0,500,2,Selangor,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,3
800.0,Kajang,Apartment,3.0,1.0,2.0,800,1,Selangor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
1850.0,Shah Alam,Condominium,3.0,2.0,2.0,1000,2,Selangor,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
1300.0,Kajang,Condominium,2.0,1.0,1.0,600,2,Selangor,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,2
1400.0,Puchong,Apartment,3.0,1.0,2.0,1105,1,Selangor,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2
799.0,Kajang,Condominium,3.0,2.0,2.0,915,0,Selangor,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,2
1000.0,Subang Jaya,Apartment,3.0,1.0,2.0,926,0,Selangor,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3
1200.0,Puchong,Condominium,3.0,1.0,2.0,915,2,Selangor,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2
1200.0,Kuala Langat,Service Residence,3.0,2.0,2.0,1021,1,Selangor,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,3
850.0,Semenyih,Studio,1.0,1.0,1.0,477,1,Selangor,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
900.0,Shah Alam,Apartment,1.0,1.0,2.0,430,0,Selangor,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,3
700.0,Seri Kembangan,Apartment,3.0,0.0,1.0,700,0,Selangor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1100.0,Sungai Buloh,Service Residence,1.0,1.0,1.0,504,2,Selangor,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,3
770.0,Semenyih,Apartment,3.0,2.0,2.0,800,0,Selangor,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1350.0,Bangi,Condominium,4.0,2.0,2.0,980,2,Selangor,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,2
850.0,Puchong,Condominium,3.0,1.0,2.0,850,1,Selangor,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
2000.0,Kajang,Condominium,3.0,2.0,2.0,1163,2,Selangor,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2
900.0,Kajang,Condominium,2.0,1.0,1.0,590,0,Selangor,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,2
900.0,Kajang,Apartment,3.0,1.0,2.0,1000,1,Selangor,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2
1200.0,Cyberjaya,Condominium,3.0,1.0,2.0,1000,1,Selangor,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,3
1100.0,Kajang,Service Residence,1.0,1.0,1.0,466,2,Selangor,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,2
1250.0,Port Klang,Service Residence,2.0,0.0,2.0,760,1,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
950.0,Shah Alam,Condominium,1.0,1.0,1.0,490,2,Selangor,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,3
1200.0,Cheras,Service Residence,1.0,1.0,1.0,380,2,Selangor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1300.0,Petaling Jaya,Apartment,3.0,1.0,2.0,770,2,Selangor,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,3
900.0,Cheras,Condominium,3.0,1.0,2.0,900,1,Selangor,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,3
1100.0,Puchong,Condominium,3.0,1.0,2.0,907,0,Selangor,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,2
1100.0,Kota Kemuning,Service Residence,1.0,2.0,1.0,560,1,Selangor,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,6
1100.0,Bangi,Apartment,3.0,1.0,2.0,780,2,Selangor,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,2
1200.0,Damansara Perdana,Condominium,1.0,1.0,1.0,465,2,Selangor,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,3
800.0,Petaling Jaya,Condominium,3.0,1.0,2.0,850,0,Selangor,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3
1300.0,Subang Jaya,Apartment,3.0,1.0,2.0,920,1,Selangor,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,3
1250.0,Port Klang,Service Residence,2.0,0.0,1.0,631,1,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2000.0,Damansara Damai,Service Residence,3.0,2.0,2.0,749,2,Selangor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1800.0,Klang,Condominium,3.0,1.0,2.0,1038,1,Selangor,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3
1200.0,Puchong,Condominium,3.0,1.0,2.0,1006,1,Selangor,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,2
1200.0,Ampang,Apartment,3.0,1.0,2.0,758,0,Selangor,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,3
1099.0,Puchong,Condominium,3.0,2.0,2.0,1076,1,Selangor,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2
1150.0,Kajang,Apartment,3.0,2.0,2.0,1305,1,Selangor,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,2
800.0,Semenyih,Apartment,3.0,2.0,2.0,850,1,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700.0,Kajang,Apartment,3.0,0.0,2.0,800,1,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1100.0,Puchong,Condominium,3.0,2.0,2.0,1076,1,Selangor,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2
1600.0,Cyberjaya,Service Residence,2.0,2.0,1.0,650,2,Selangor,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,3
2000.0,Seri Kembangan,Condominium,3.0,0.0,2.0,1100,2,Selangor,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2
1200.0,Seri Kembangan,Condominium,3.0,2.0,2.0,845,1,Selangor,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,2
1600.0,Ampang,Condominium,3.0,1.0,2.0,1250,1,Selangor,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,3
950.0,Cheras,Apartment,3.0,1.0,2.0,685,1,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
600.0,Cheras,Service Residence,3.0,0.0,2.0,800,2,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1200.0,Bandar Saujana Putra,Service Residence,3.0,2.0,2.0,1000,1,Selangor,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,3
1500.0,Shah Alam,Condominium,3.0,1.0,2.0,1100,1,Selangor,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1500.0,Seri Kembangan,Condominium,4.0,1.0,2.0,1246,1,Selangor,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2
1500.0,Cyberjaya,Service Residence,2.0,2.0,2.0,650,2,Selangor,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,3
1100.0,Klang,Apartment,3.0,1.0,2.0,850,0,Selangor,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
1000.0,Seri Kembangan,Apartment,3.0,1.0,2.0,940,1,Selangor,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2
1500.0,Kuala Langat,Condominium,3.0,1.0,2.0,870,1,Selangor,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,3
750.0,Petaling Jaya,Flat,3.0,0.0,2.0,650,0,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1900.0,Seri Kembangan,Condominium,2.0,2.0,2.0,1095,2,Selangor,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2
1700.0,Bandar Sunway,Condominium,3.0,1.0,2.0,1192,2,Selangor,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,4
1400.0,Seri Kembangan,Condominium,3.0,0.0,2.0,1185,1,Selangor,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
1600.0,Batu Caves,Apartment,3.0,1.0,1.0,800,2,Selangor,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,2
1600.0,Shah Alam,Apartment,2.0,1.0,2.0,600,2,Selangor,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,3
1800.0,Shah Alam,Condominium,3.0,1.0,2.0,1000,2,Selangor,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,3
1850.0,Puchong,Service Residence,3.0,2.0,2.0,990,1,Selangor,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2
1000.0,Batu Caves,Apartment,3.0,1.0,2.0,776,1,Selangor,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
1200.0,Cyberjaya,Condominium,3.0,1.0,2.0,1000,2,Selangor,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
2000.0,Cyberjaya,Condominium,2.0,2.0,2.0,980,2,Selangor,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3
1200.0,Puchong,Condominium,2.0,2.0,3.0,1076,1,Selangor,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,2
1350.0,Puchong,Condominium,3.0,1.0,2.0,850,2,Selangor,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2
1200.0,Putra Heights,Apartment,2.0,1.0,2.0,800,2,Selangor,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,2
1100.0,Kajang,Condominium,3.0,2.0,2.0,850,0,Selangor,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,2
1600.0,Shah Alam,Condominium,2.0,2.0,1.0,900,2,Selangor,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3
1100.0,Bandar Sunway,Condominium,1.0,1.0,1.0,520,2,Selangor,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,4
950.0,Seri Kembangan,Condominium,3.0,1.0,2.0,1000,1,Selangor,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,2
1050.0,Shah Alam,Apartment,3.0,1.0,2.0,900,1,Selangor,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,3
1250.0,Subang Jaya,Apartment,3.0,2.0,2.0,800,1,Selangor,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,3
950.0,Puchong,Apartment,3.0,1.0,2.0,900,1,Selangor,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2
850.0,Puchong,Apartment,3.0,1.0,2.0,850,0,Selangor,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,2
500.0,Seri Kembangan,Apartment,3.0,1.0,2.0,683,0,Selangor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
900.0,Sepang,Apartment,1.0,1.0,1.0,450,1,Selangor,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2500.0,Kota Damansara,Service Residence,3.0,2.0,2.0,929,2,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1500.0,Shah Alam,Condominium,3.0,1.0,2.0,1000,1,Selangor,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,3
1300.0,Puchong,Service Residence,2.0,1.0,2.0,818,1,Selangor,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,2
1050.0,Kota Damansara,Flat,3.0,1.0,2.0,650,0,Selangor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5
1700.0,Kelana Jaya,Condominium,2.0,1.0,2.0,1024,1,Selangor,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,5
1300.0,Klang,Condominium,3.0,2.0,2.0,1150,1,Selangor,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,3
1250.0,Puchong,Service Residence,1.0,1.0,1.0,554,1,Selangor,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,2
800.0,Shah Alam,Apartment,3.0,1.0,2.0,650,0,Selangor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1499.0,Subang Jaya,Service Residence,1.0,1.0,1.0,550,2,Selangor,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,3
